# WINGS                 Bar   Color                 logM2               
  J125401.10-145155.8   0     0.9090003967285156    9.5386315391294     
  J125426.17-145302.9   1     0.6189975738525391    10.31531106673038   
  J125044.14-145705.7   0     0.4440021514892578    8.889428318714504   
  J125135.08-145724.7   0     0.8299961090087891    10.714539310765899  
  J125445.96-145407.7   0     1.0249996185302734    9.906681918541228   
  J125423.47-145525.5   1     0.47800254821777344   10.047948167690096  
  J125339.69-145652.2   1     0.7770023345947266    10.536901689903974  
  J125205.50-145326.6   1     0.8780002593994141    10.433539438385708  
  J125329.47-145419.6   0     0.7369976043701172    10.171869723801509  
  J125050.40-145708.6   0     0.6720027923583984    10.827610917837433  
  J125113.70-145511.9   0     0.8929977416992188    9.91684121388957    
  J125136.58-145845.0   1     0.6970024108886719    9.371165807732636   
  J125224.00-145824.7   0     0.8150005340576172    8.828327921019932   
  J215745.59-081729.9   0     0.9980010986328125    9.855177412595735   
  J215543.08-081621.0   0     0.6189994812011719    8.943869301641936   
  J215608.39-080925.7   0     0.7600002288818359    10.0483096926754    
  J215634.80-080916.2   0     0.7439956665039062    10.144050883575334  
  J215605.05-080752.7   0     0.9739990234375       9.721166533200414   
  J215659.83-080658.5   1     0.949005126953125     9.791715190525368   
  J215608.09-080432.5   0     0.7229976654052734    10.13292535354921   
  J215600.84-080419.9   0     0.9500007629394531    9.857152100090913   
  J215629.08-080353.7   0     0.6299991607666016    9.436404384736319   
  J215625.81-080318.7   0     0.7179985046386719    9.698073555863141   
  J215719.51-080304.1   0     0.7290000915527344    9.38821846124197    
  J215627.19-080241.1   1     0.6899967193603516    9.37972418792285    
  J215831.77-080213.8   0     1.094003677368164     10.39995394997325   
  J215545.60-080139.6   0     0.9009990692138672    9.603010062801669   
  J215643.39-080107.6   0     0.6919956207275391    10.186461884586599  
  J215832.18-080104.6   1     0.5959968566894531    9.279057512158449   
  J215925.50-080016.1   0     0.6599979400634766    9.413264541202775   
  J215706.27-080007.7   0     0.6890029907226562    9.443680631081175   
  J215807.99-075950.6   0     0.9559993743896484    10.311550430134302  
  J215627.14-075857.6   0     0.7350006103515625    10.342803494699979  
  J215828.23-075857.6   1     0.9549999237060547    10.006688502352743  
  J215723.41-075813.5   0     0.7339992523193359    11.179155241782894  
  J215711.73-075826.4   1     0.9390010833740234    9.761956404740879   
  J215819.77-075754.8   0     0.8839950561523438    9.230178049204689   
  J215706.85-075750.5   0     0.7229976654052734    8.731961647103526   
  J215807.50-075545.0   0     0.7370014190673828    11.226045396754895  
  J215746.81-075708.4   0     0.8249988555908203    9.467924643407436   
  J215635.58-075616.8   0     0.7029991149902344    10.795862652166344  
  J215803.85-075643.9   1     0.5000057220458984    9.121674728276373   
  J215731.28-075619.5   0     0.36300086975097656   10.042732995365585  
  J215619.00-075515.4   0     1.1079959869384766    10.726490841258629  
  J215723.22-075548.6   1     0.7370033264160156    10.254260409790898  
  J215716.82-075450.1   1     0.8419971466064453    11.015891809006122  
  J215915.63-075542.6   1     0.6909980773925781    8.86343767716209    
  J215546.54-075534.9   0     0.9120025634765625    9.767477948583405   
  J215810.42-075510.1   0     0.5780010223388672    9.753401498108408   
  J215622.00-075428.7   1     0.5469989776611328    9.943916753474047   
  J215742.37-075419.3   1     0.7900028228759766    10.64907090079678   
  J215653.49-075405.0   0     1.0249977111816406    10.624293453364702  
  J215702.98-075406.1   0     1.0230026245117188    9.940350091380063   
  J215710.64-075344.5   0     1.055999755859375     10.504796978774198  
  J215721.51-075356.0   0     0.9409999847412109    9.532106920093613   
  J215817.42-075329.7   0     0.5940017700195312    9.799514921592188   
  J215800.56-075323.3   1     0.6720008850097656    10.7100208529697    
  J215701.41-075247.5   0     0.6920013427734375    9.967326565320139   
  J215845.29-075244.8   0     0.8729991912841797    9.588279546487444   
  J215921.13-075048.8   0     1.0649995803833008    11.198948332155494  
  J215657.90-075148.5   0     0.8289985656738281    10.404512149580233  
  J215659.86-075126.8   0     1.0540027618408203    10.506210001615102  
  J215721.97-075124.5   0     0.8579998016357422    10.51329486563953   
  J215711.79-075112.5   0     1.1499996185302734    10.41998050752339   
  J215801.75-075114.0   0     0.9490013122558594    9.955748354933663   
  J215716.48-075046.9   0     1.0179977416992188    9.700620630912729   
  J215747.02-075052.0   0     0.7120018005371094    9.713393105715575   
  J215925.17-075020.7   0     1.0479984283447266    9.230190809903506   
  J215658.25-074910.7   0     0.9920005798339844    10.561550967792972  
  J215704.49-074944.3   1     0.647003173828125     9.638854499734402   
  J215812.69-074946.1   0     0.5959987640380859    10.475113062100927  
  J215714.40-074953.8   1     0.7750015258789062    8.93240881859031    
  J215618.15-074926.3   0     1.0429954528808594    10.450916987575456  
  J215721.40-074846.3   0     0.7410001754760742    10.726237214757566  
  J215736.99-074914.1   0     1.052999496459961     10.304109040669244  
  J215650.01-074842.2   1     0.8440017700195312    10.3342747567945    
  J215622.59-074817.5   0     0.7179965972900391    10.061048918024419  
  J215758.24-074808.5   0     0.9299983978271484    9.771487508159971   
  J215716.88-074811.8   0     0.302001953125        8.861026927812807   
  J215746.26-074815.2   0     0.8990001678466797    9.635383214102939   
  J215724.28-074756.0   0     0.7979965209960938    10.348337971384721  
  J215927.04-074658.9   0     0.9870033264160156    10.700793663886172  
  J215659.80-074723.8   0     0.8950023651123047    9.54819526660794    
  J215743.24-074544.5   0     1.0890016555786133    10.901201575846304  
  J215805.80-074631.4   1     0.6579990386962891    9.370248407598323   
  J215911.91-074614.0   1     0.9700031280517578    9.958036600178344   
  J215821.54-074604.4   0     0.9899997711181641    10.156485531919149  
  J215757.11-074542.4   1     1.039999008178711     10.35187359207347   
  J215739.22-074545.1   0     0.9129962921142578    10.12395938814294   
  J215637.91-074554.5   1     0.9730014801025391    9.46986914246946    
  J215818.55-074524.5   0     0.8169994354248047    10.068805317593858  
  J215701.22-074522.8   0     0.8750019073486328    9.989179621153836   
  J215753.01-074418.4   0     0.9300003051757812    10.647362428673613  
  J215757.48-074506.9   1     0.7690029144287109    9.671124706514119   
  J215621.24-074459.6   0     0.5559978485107422    8.980970021346769   
  J215751.09-074421.8   0     1.1110038757324219    10.11542411109048   
  J215825.44-074400.2   0     0.9680004119873047    10.33250713159345   
  J215753.93-074342.0   0     0.8549995422363281    10.098401408420298  
  J215927.76-074325.4   0     0.8839988708496094    9.59835709659371    
  J215657.81-074251.8   0     0.4490032196044922    9.91727123719191    
  J215803.55-074226.8   0     0.7170028686523438    9.69967732802919    
  J215754.07-074206.7   0     1.0189971923828125    10.620903993537144  
  J215653.05-074217.0   0     0.6750011444091797    9.75090393177573    
  J215650.43-074110.8   0     0.8999977111816406    10.584975402256521  
  J215856.71-074134.5   0     0.5750026702880859    9.675599639461781   
  J215628.35-074128.3   1     0.9210052490234375    9.701263967508222   
  J215645.33-074104.9   0     0.31699562072753906   9.015682413575615   
  J215817.33-074027.2   1     0.7839984893798828    10.232108845184744  
  J215608.64-074008.2   0     0.6620025634765625    10.219788779938911  
  J215630.36-074018.7   0     0.7360000610351562    10.20822898934664   
  J215723.35-074028.2   1     0.7119998931884766    9.106496880334475   
  J215642.50-073943.2   1     0.3780040740966797    9.870798804897438   
  J215823.18-073907.9   0     0.9469966888427734    10.35138849108523   
  J215709.84-073903.7   0     0.5239982604980469    10.000316923650086  
  J215640.39-073805.5   1     0.5520000457763672    9.655191267556853   
  J215649.99-073734.3   0     0.8769989013671875    9.847829211907383   
  J215619.14-073709.8   0     0.9200019836425781    9.921586607477881   
  J215647.73-073615.0   0     0.7000026702880859    10.104900027338315  
  J215626.67-073631.5   0     0.7130031585693359    9.583975941557517   
  J215812.31-073614.8   1     0.6530017852783203    9.29607255977063    
  J215820.02-073543.2   0     0.7570018768310547    9.623360957968584   
  J215924.39-073442.6   1     0.595001220703125     10.672556849377363  
  J215639.00-073519.0   0     0.8899974822998047    9.950624749557358   
  J215751.57-073442.9   0     0.7819995880126953    10.02236648909307   
  J215649.88-073503.5   0     0.9040012359619141    10.197501098899284  
  J215643.12-073259.9   0     0.9790010452270508    10.85433702441831   
  J215905.88-073351.6   1     0.8169956207275391    9.502372470555278   
  J215645.46-073209.2   1     0.9430027008056641    9.670088986904979   
  J215650.85-073219.4   0     0.5919990539550781    9.023622802218087   
  J215629.78-073151.2   0     0.8179988861083984    9.71362491838478    
  J215656.29-073133.4   0     0.8419971466064453    9.426006726491625   
  J215645.77-073110.6   1     0.9149971008300781    9.95097011255131    
  J215747.07-073108.6   1     0.7840003967285156    9.40679217863893    
  J215751.93-072944.9   0     0.9829998016357422    10.221309879860922  
  J215702.44-072949.1   0     0.8300018310546875    9.709182575867429   
  J215733.72-072729.2   0     0.9589986801147461    11.048270852888642  
  J215759.84-072749.5   1     0.7319965362548828    10.83681321284079   
  J215700.84-072827.1   0     0.8589992523193359    9.826204429979326   
  J215735.24-072801.9   1     0.8849983215332031    9.876966825916318   
  J215859.42-072643.9   0     0.9150009155273438    10.646648734474997  
  J215845.00-072657.4   0     0.8690032958984375    9.781631895434218   
  J215821.95-072659.5   1     0.6979961395263672    9.77999380434006    
  J215636.04-072657.8   0     0.805999755859375     9.492404164787333   
  J215922.66-072530.2   0     0.7399978637695312    9.889121233870258   
  J215743.16-072347.5   0     0.9199972152709961    10.935414557738044  
  J215853.98-071532.0   0     0.7899990081787109    11.258512789476093  
  J215604.07-071937.9   1     0.5229988098144531    10.852575759649827  
  J215818.07-072227.2   1     0.4740009307861328    9.382740881868516   
  J215715.91-071900.8   1     0.6389999389648438    9.360307446134765   
  J215709.11-072205.6   0     0.9920024871826172    10.500206290035681  
  J215706.09-072215.4   0     0.8969974517822266    9.638030759458353   
  J215826.23-072153.5   1     0.5670013427734375    11.002360495727023  
  J220559.78-060817.1   0     0.6730003356933594    10.005343539738334  
  J220335.59-060829.2   1     0.46599578857421875   10.535280198339088  
  J220451.79-060144.7   0     0.6929998397827148    11.353670070577195  
  J220515.28-060314.1   0     0.6510009765625       9.655813353327362   
  J220539.69-060106.2   0     0.6479988098144531    10.167884215250691  
  J220533.74-055919.9   0     0.5600013732910156    10.187311986543934  
  J220442.45-055855.5   0     0.6400012969970703    10.654681820534078  
  J220500.66-055814.9   0     0.6800022125244141    10.405370275600287  
  J220536.32-055802.2   0     0.6119937896728516    9.655736618817318   
  J220652.12-055707.4   1     0.5540008544921875    11.162286515524666  
  J220556.65-055201.0   1     0.4869976043701172    10.37655506660313   
  J220420.54-055153.9   1     0.8990001678466797    10.751398426169429  
  J220455.80-055224.5   1     0.3289985656738281    8.943059013859404   
  J220438.77-055149.6   1     0.36699867248535156   8.48276641393785    
  J220450.77-055000.3   1     0.6369991302490234    9.155527333936119   
  J220510.38-054916.0   0     0.6620006561279297    9.688515907926211   
  J220452.68-054809.1   0     0.6270008087158203    9.817843572636471   
  J220619.46-054740.9   1     0.4510021209716797    10.197806915529805  
  J220700.56-054731.7   0     0.6529979705810547    9.50710261752322    
  J220601.94-054723.3   0     0.6929988861083984    9.352217279580678   
  J220444.99-054510.9   0     0.5170040130615234    9.517743356497022   
  J220519.52-054459.3   0     0.6989994049072266    9.925069081666765   
  J220458.53-054450.0   0     0.5290012359619141    10.068916513315235  
  J220545.85-054502.4   1     0.24200057983398438   8.644248490361733   
  J220533.81-054339.4   0     0.6009979248046875    9.620662718011962   
  J220445.18-054353.2   0     0.6390018463134766    9.935526420711104   
  J220510.65-054315.3   1     0.5660037994384766    10.062247185252687  
  J220508.02-054228.6   1     0.7520008087158203    9.825771974446226   
  J220636.17-054210.2   0     0.8159961700439453    11.020029629395502  
  J220653.00-054137.2   0     0.5790004730224609    9.221341197193142   
  J220551.94-054126.8   0     0.6499996185302734    9.604045611621407   
  J220411.50-054107.3   0     0.7660007476806641    10.837597925698832  
  J220527.38-054127.0   0     0.5550003051757812    10.08731636026187   
  J220529.55-054058.2   0     0.7049980163574219    9.999834932388273   
  J220638.02-053939.1   0     0.5579986572265625    10.595466437461887  
  J220504.79-053941.9   0     0.8110027313232422    10.345534493675782  
  J220529.78-053947.4   0     0.6930046081542969    10.720110477689394  
  J220600.32-053914.1   1     0.5679988861083984    9.635154875478287   
  J220540.31-053838.4   0     0.7220001220703125    9.72905944430028    
  J220700.06-053816.1   0     0.6750011444091797    10.601173114794477  
  J220627.91-053754.9   1     0.5329990386962891    10.190424139819818  
  J220553.66-053759.1   1     0.3900012969970703    9.677504781137637   
  J220534.86-053707.6   0     0.6209983825683594    9.044802276331701   
  J220534.31-053700.2   1     0.4120006561279297    9.50781001613996    
  J220600.36-053611.4   1     0.7469997406005859    9.765044599923717   
  J220423.74-053631.8   0     0.80999755859375      9.68960804622324    
  J220632.64-053454.4   1     0.6460018157958984    11.411806506676372  
  J220541.69-053601.2   0     0.6919975280761719    10.105734931055885  
  J220549.27-053504.2   0     0.7869968414306641    10.813428852116353  
  J220446.06-053442.0   0     0.7280025482177734    9.834020574253636   
  J220527.88-053452.8   1     0.615997314453125     9.672890885164227   
  J220636.41-053415.3   0     0.830998420715332     11.303666825870764  
  J220558.73-053352.6   0     0.8609981536865234    10.489118586971843  
  J220517.14-053256.4   0     0.7740020751953125    10.364798547681644  
  J220445.35-053253.9   0     0.5979995727539062    9.669235035778765   
  J220555.80-053137.5   1     0.542999267578125     10.133471836627221  
  J220609.47-053140.7   0     0.9020023345947266    9.956549716770894   
  J220540.80-053126.6   1     0.7199974060058594    9.867432118230475   
  J220631.23-053124.2   0     0.5190010070800781    8.844441747302996   
  J220721.61-053019.9   0     0.7719993591308594    10.861723720792083  
  J220531.87-053050.4   0     0.6760005950927734    10.038488999516105  
  J220529.92-053031.7   0     0.7389984130859375    9.411296389751087   
  J220727.03-053003.8   0     0.6560020446777344    10.506119269864008  
  J220633.21-053008.4   1     0.5310020446777344    9.433376135141335   
  J220546.67-052937.8   0     0.6140022277832031    10.470442823687502  
  J220610.06-052940.8   0     0.8560009002685547    10.647251869690418  
  J220508.67-052854.3   0     0.6749992370605469    9.626091824383604   
  J220718.39-052833.9   0     0.7610015869140625    10.606079188847973  
  J220607.47-052813.4   0     0.8239994049072266    10.895871532391803  
  J220506.04-052812.3   0     0.6669979095458984    9.993788809413202   
  J220620.15-052800.8   0     0.6989994049072266    9.624407927067885   
  J220607.63-052704.3   1     0.6749992370605469    10.36946633781649   
  J220520.83-052632.8   1     0.680999755859375     9.971340319979403   
  J220542.75-052605.2   0     0.8990001678466797    10.008024993785858  
  J220548.41-052546.3   0     0.7550010681152344    10.279657833805     
  J220611.45-052507.8   1     0.6239986419677734    10.818311041305988  
  J220616.89-052441.6   0     0.7240028381347656    10.721001439569932  
  J220443.14-052417.6   0     0.7289981842041016    10.59853225997755   
  J220538.82-052355.5   0     0.7389984130859375    9.86821699753093    
  J220717.66-052402.0   1     0.9510021209716797    10.020717506630922  
  J220602.74-052400.1   0     0.720001220703125     9.645917191027449   
  J220629.48-052128.3   0     0.8000011444091797    9.381403901537704   
  J220442.11-051629.3   0     0.6789989471435547    9.539648103236344   
  J220531.53-051546.9   0     0.6529979705810547    9.100873473574207   
  J220705.16-051500.3   0     0.4839973449707031    10.33044828012488   
  J220406.67-051420.9   1     0.5100021362304688    9.620466068348415   
  J220547.18-051423.0   0     0.6709995269775391    8.896092820121476   
  J220611.14-051329.4   0     0.43199920654296875   10.43150207457616   
  J220538.94-050331.5   0     0.5320014953613281    10.243970148023779  
  J220642.50-051036.4   0     0.6910018920898438    9.286959187794489   
  J223522.68+010157.7   1     0.6529979705810547    9.879239282004894   
  J223609.18+010303.7   0     0.8940029144287109    10.45887946252914   
  J223739.71+010328.0   0     1.1320037841796875    10.136359020296053  
  J223548.69+010336.9   0     1.0869998931884766    10.406844927776227  
  J223534.17+010430.9   0     0.6019973754882812    9.90010755605015    
  J223603.83+010420.5   1     0.7999973297119141    9.41378578446911    
  J223638.50+010528.7   1     0.6400032043457031    10.157299583721558  
  J223401.53+010540.1   1     1.0579986572265625    10.47933484859437   
  J223601.61+010532.1   0     0.8389949798583984    9.886468733522378   
  J223553.59+010620.6   1     0.9279994964599609    10.565650701023745  
  J223555.74+010627.8   0     1.006002426147461     10.21121668704547   
  J223732.58+010900.6   0     1.1419992446899414    11.48019960329385   
  J223733.51+010820.5   1     0.8559970855712891    9.890575263761834   
  J223518.00+010748.5   1     0.6470012664794922    10.484796497778484  
  J223704.54+010731.0   1     0.8840007781982422    10.14012134255422   
  J223623.67+010841.7   0     0.8659934997558594    9.041132042116299   
  J223451.45+011026.5   0     1.0969963073730469    10.533755531246593  
  J223601.67+011028.3   0     0.8330001831054688    9.125796722162335   
  J223521.91+011220.0   0     1.082000732421875     11.379238429938395  
  J223606.49+011131.7   1     0.8589992523193359    9.835387397889225   
  J223353.18+011200.6   0     0.8009986877441406    9.555383465491508   
  J223605.90+011224.7   1     0.6579971313476562    9.192040279666065   
  J223518.36+011229.2   0     0.9989986419677734    9.459084744444912   
  J223710.17+011237.0   1     0.8619976043701172    9.871527413961717   
  J223535.10+011331.5   0     0.9739990234375       10.40844518203415   
  J223558.32+011340.1   1     0.9290008544921875    10.291599684553706  
  J223508.30+011340.9   0     0.8970012664794922    10.156812543429941  
  J223506.52+011429.7   0     1.0669994354248047    10.495258427735461  
  J223704.97+011435.5   1     1.1020011901855469    10.670577924246746  
  J223458.82+011633.3   1     0.7550029754638672    10.180464237716512  
  J223415.31+011627.1   0     0.9179954528808594    9.879973901256582   
  J223510.15+012046.2   0     0.7349996566772461    11.396593350731987  
  J223603.12+011745.3   0     0.6950035095214844    9.618561615691275   
  J223635.58+011744.3   0     0.8920001983642578    9.558296888648119   
  J223518.20+011813.3   0     0.9169998168945312    10.267329003730628  
  J223555.29+011856.5   0     0.8030014038085938    9.734229970246691   
  J223731.13+011930.4   0     0.9630031585693359    9.751628547317717   
  J223604.95+011940.5   0     0.8840007781982422    9.309502402189578   
  J223517.34+012026.2   1     0.6879997253417969    9.195880282996653   
  J223458.03+012100.7   1     0.805999755859375     10.368275717717577  
  J223544.81+012107.9   1     1.069997787475586     9.95426130915799    
  J223553.04+012202.8   1     0.6919956207275391    9.69865027198866    
  J223516.75+012128.1   0     1.1020011901855469    9.877629887229984   
  J223624.32+012159.3   0     0.8459949493408203    10.3441780075412    
  J223529.72+012144.0   1     0.5690021514892578    9.360144514176405   
  J223545.68+012226.5   0     0.8430004119873047    10.219018356488107  
  J223615.36+012405.1   0     1.0770044326782227    11.101832955434192  
  J223527.52+012256.8   0     0.9380016326904297    9.372486721725439   
  J223555.46+012326.7   0     1.1310005187988281    9.998374005806244   
  J223705.58+012349.4   0     0.8960018157958984    9.804099205394778   
  J223447.80+012358.6   0     0.8929977416992188    10.230469365948453  
  J223656.82+012509.8   1     1.0929937362670898    11.070119166316907  
  J223432.42+012456.9   0     0.8249988555908203    10.600005257494734  
  J223608.56+012450.6   0     1.0789985656738281    10.531289831329635  
  J223552.70+012432.0   0     0.8689994812011719    9.238898807260533   
  J223550.80+012501.9   0     0.7939987182617188    9.373090465010437   
  J223612.63+012529.0   0     0.8039970397949219    10.476163300578591  
  J223507.50+012536.2   0     0.8969993591308594    9.665515344743948   
  J223603.68+012546.6   0     0.9629974365234375    10.163757515045855  
  J223518.37+012551.5   0     0.8700027465820312    10.150049932865521  
  J223559.03+012533.5   0     0.4720020294189453    8.273461977356218   
  J223658.75+012712.2   0     0.9200019836425781    10.876552689965946  
  J223505.32+012634.4   0     1.0489997863769531    10.113114070837511  
  J223558.96+012705.9   1     1.0630016326904297    10.541213408960672  
  J223434.00+012713.1   1     0.5489978790283203    9.623049677944815   
  J223551.80+012716.8   0     1.0429954528808594    10.003624227689906  
  J223523.01+012717.9   0     1.0399951934814453    10.09319395709154   
  J223552.82+012726.6   0     0.8209972381591797    8.975357802100902   
  J223623.20+012720.6   0     1.1739978790283203    9.895151712704171   
  J223500.71+012749.6   1     1.1059989929199219    10.419917773308956  
  J223435.49+012800.3   0     0.9939994812011719    10.7657810247001    
  J223527.50+012809.5   0     1.0790061950683594    10.329538222286468  
  J223444.93+012812.5   0     0.9399986267089844    10.191045592765928  
  J223507.83+012817.9   0     1.0439987182617188    10.564185364485446  
  J223628.15+012835.8   0     1.0190010070800781    10.34925225798363   
  J223601.81+012830.3   0     1.0919990539550781    10.960807422654725  
  J223604.79+012857.3   0     0.9860000610351562    10.96207275858729   
  J223515.97+012805.4   0     0.8999977111816406    9.534052762284157   
  J223608.75+012817.4   1     1.088003158569336     10.405529063567098  
  J223532.51+012828.5   1     0.7049999237060547    10.143336483926307  
  J223557.78+012927.2   0     0.9370002746582031    10.455700413458958  
  J223535.46+012834.6   1     1.0350017547607422    10.088408980958011  
  J223615.03+012839.5   0     0.9629974365234375    10.038131140541735  
  J223554.41+012913.9   0     1.1320037841796875    10.730724158655756  
  J223655.51+012909.9   0     0.9169960021972656    10.277120774407111  
  J223530.54+012929.7   0     0.9160041809082031    9.848786258523443   
  J223625.72+012928.5   0     1.1450004577636719    9.900027760208362   
  J223510.52+012930.7   0     0.8779983520507812    9.730386540330073   
  J223502.01+012953.2   1     0.7779979705810547    9.440915366701487   
  J223604.50+012957.5   0     0.9100017547607422    9.684992485382754   
  J223406.23+012952.9   0     0.5490016937255859    9.450239883313774   
  J223614.07+013011.9   0     1.0459976196289062    10.43251554471416   
  J223554.43+013016.3   0     1.0019989013671875    9.351226038993513   
  J223657.48+013023.5   0     0.9130020141601562    10.449370384509576  
  J223536.03+013028.7   0     0.9859981536865234    10.489450813024296  
  J223551.75+013013.5   0     1.0229988098144531    9.690972666051003   
  J223519.00+013041.9   0     0.8969974517822266    10.479414070192904  
  J223530.88+013047.0   0     0.8689975738525391    9.794650454972428   
  J223552.40+013157.0   0     0.930999755859375     10.621459820897412  
  J223549.68+013135.9   0     1.0410022735595703    10.557144938284308  
  J223552.32+013109.5   1     1.1529998779296875    9.73124619011887    
  J223736.82+013129.1   0     0.9730052947998047    9.92566269173818    
  J223449.38+013202.4   1     0.9540004730224609    8.577520512876637   
  J223530.90+013209.3   0     0.9270000457763672    9.586375724725825   
  J223554.29+013245.4   0     1.098001480102539     10.909926000685532  
  J223449.76+013230.9   0     0.9709987640380859    10.059639138323725  
  J223435.80+013308.4   0     0.9120006561279297    10.171149942254539  
  J223656.30+013317.3   0     0.9130058288574219    9.817703495543135   
  J223510.19+013349.8   0     1.0639991760253906    10.672576251554823  
  J223716.21+013350.3   0     1.1079959869384766    10.591703329498797  
  J223620.64+013442.0   0     0.9060001373291016    10.812577824774184  
  J223503.61+013441.2   1     0.6800022125244141    10.710159700410964  
  J223351.04+013449.2   1     0.9700031280517578    10.625567601189118  
  J223419.61+013441.6   1     0.8959999084472656    9.458458039572355   
  J223504.14+013507.6   0     1.0219955444335938    10.338085782629472  
  J223409.81+013518.6   0     0.8499946594238281    10.051885386597645  
  J223647.88+013511.8   0     1.06500244140625      9.715023389216082   
  J223514.04+013623.1   0     1.0979976654052734    10.734286867326142  
  J223457.68+013616.9   0     0.8929996490478516    9.787427167884685   
  J223523.33+013654.6   1     0.9680004119873047    10.500379207149004  
  J223617.24+013630.9   0     0.9360027313232422    9.29386837996602    
  J223559.48+013702.8   1     0.9749984741210938    9.763776038432697   
  J223349.40+013800.6   0     0.7499961853027344    9.53389657301498    
  J223635.20+013820.1   0     0.9370002746582031    9.89732022806788    
  J223522.02+013920.0   1     0.6949996948242188    9.758296347101787   
  J223433.49+013918.5   0     0.6760044097900391    9.482689257920464   
  J223554.76+013940.4   1     0.8779945373535156    10.215137697126975  
  J223556.95+014102.7   0     0.9479999542236328    11.036221557309366  
  J223502.88+014018.6   0     0.9000015258789062    10.217757608261605  
  J223610.86+014125.3   1     1.0390033721923828    10.983850808482106  
  J223604.57+014047.6   0     0.9889965057373047    9.603516774759237   
  J223510.10+014111.1   1     0.7129993438720703    10.121979823427326  
  J223420.33+014241.5   0     1.037001609802246     11.235707667495296  
  J223634.97+014325.9   1     0.9190006256103516    10.466824645307707  
  J223514.89+014321.0   0     0.9590015411376953    9.738787698924359   
  J223436.97+014530.7   0     1.0419998168945312    10.163930245303902  
  J223404.42+014606.1   0     0.9610004425048828    10.598836438906607  
  J223513.53+015017.8   1     0.7170028686523438    10.34831655378666   
  J223533.92+015134.8   1     0.9029941558837891    10.593675859682161  
  J223724.14+015140.9   1     0.9549980163574219    9.384577423988242   
  J223407.32+015138.4   0     0.9800014495849609    10.319337204921517  
  J223441.03+015853.3   1     0.8489990234375       10.244910162463938  
  J223349.11+015711.6   1     0.9910011291503906    10.968346086870737  
  J000248.49-362728.7   1     0.8509988784790039    11.048263084514451  
  J000220.51-362624.0   0     0.7970008850097656    10.456072864387464  
  J000240.96-362614.4   0     0.7320003509521484    10.022984814729526  
  J000225.88-362548.6   0     0.4200000762939453    9.729738894156625   
  J000151.40-362155.9   1     0.6489963531494141    11.323336687547124  
  J000308.26-362248.1   0     0.6840019226074219    9.778030347687192   
  J000147.50-362200.5   0     0.5750026702880859    9.780703899790893   
  J000502.09-362131.4   0     0.46199989318847656   9.576628094932323   
  J000236.73-361958.8   0     0.5989990234375       9.26388923934876    
  J000500.30-361735.0   1     0.7080001831054688    9.994914703731684   
  J000232.99-361632.3   1     0.2709989547729492    10.868139317092322  
  J000359.68-361652.1   0     0.1959991455078125    9.385951089812258   
  J000225.28-361212.0   1     0.3590049743652344    10.500277662217696  
  J000418.87-361107.7   0     0.7450027465820312    10.45672123486679   
  J000223.55-361111.9   0     0.7820014953613281    10.22743419364839   
  J000203.52-360750.4   1     0.470001220703125     10.568960489312156  
  J000125.79-360742.8   0     0.5229988098144531    9.879566624391211   
  J000415.47-360416.7   0     0.28400230407714844   9.719056857134966   
  J000318.30-360434.4   0     0.6580009460449219    10.13967761200633   
  J000211.67-360302.3   1     0.7689971923828125    10.589489396183549  
  J000312.84-360324.4   1     0.6429977416992188    9.53190661672361    
  J000126.50-360247.9   1     0.4470024108886719    10.23421599732546   
  J000340.65-360154.9   0     0.5729961395263672    9.70384655885094    
  J000243.06-360126.3   0     0.8220005035400391    10.747252511468407  
  J000325.42-360113.3   0     0.8620033264160156    10.027765369024147  
  J000316.66-360117.2   0     0.7290019989013672    9.833192388419286   
  J000039.77-360110.2   1     0.6489982604980469    9.871356890360358   
  J000053.17-355910.6   1     0.7620010375976562    11.433904183694793  
  J000320.76-355936.1   1     0.5879936218261719    9.486178184637794   
  J000348.28-355900.2   1     0.7099990844726562    10.281540147775452  
  J000142.46-355803.8   1     0.7039985656738281    10.992160115432299  
  J000233.78-355821.2   0     0.7509975433349609    9.909469899891446   
  J000312.15-355803.6   0     0.6310005187988281    9.988511253207784   
  J000104.74-355720.4   0     0.7909984588623047    10.715537906464505  
  J000403.21-355716.5   1     0.7760028839111328    10.673154568117003  
  J000321.30-355621.8   1     0.7550029754638672    11.020725808521993  
  J000307.11-355628.7   1     0.6279964447021484    10.857417555532708  
  J000311.54-355638.8   0     0.6309986114501953    9.810399205334855   
  J000343.28-355637.3   0     0.7039985656738281    10.05535155415382   
  J000240.99-355607.6   0     0.7789974212646484    10.59617357851028   
  J000339.08-355449.5   0     0.6940011978149414    11.148957221897486  
  J000313.91-355517.1   1     0.4759998321533203    9.391243950119852   
  J000250.75-355524.1   0     0.7219982147216797    9.961406375268524   
  J000314.50-355453.2   0     0.7180004119873047    9.514434841340238   
  J000307.04-355428.8   0     0.6870002746582031    10.703099549596239  
  J000321.89-355428.1   0     0.8070030212402344    10.018800312527464  
  J000452.29-355340.4   0     0.5949993133544922    10.416996454619202  
  J000317.34-355339.6   0     0.6240024566650391    9.490962232441406   
  J000211.64-355313.5   0     0.7409992218017578    10.502829815109328  
  J000222.90-355332.3   1     0.7049999237060547    9.77322676585341    
  J000437.35-355211.9   0     0.680999755859375     10.719617959315562  
  J000052.33-355037.4   0     0.76300048828125      11.602652404490678  
